2017-06-23 15:15:08,11.75,158.19,29.92
2017-06-23 15:16:06,11.57,149.26,27.927
2017-06-23 15:19:05,11.01,153.49,28.25
2017-06-23 15:21:02,11.38,75.83,28.255
