2017-06-23 15:15:45,1
2017-06-23 15:16:45,1
2017-06-23 15:17:45,1
2017-06-23 15:18:43,1
2017-06-23 15:19:43,1
2017-06-23 15:20:40,1
2017-06-23 15:21:40,1
2017-06-23 15:22:40,1
2017-06-23 15:23:40,1
2017-06-23 15:24:40,1
2017-06-23 15:25:40,1
2017-06-23 15:26:40,1
2017-06-23 15:27:40,1
2017-06-23 15:28:40,1
2017-06-23 15:29:40,1
2017-06-23 15:30:40,1
2017-06-23 15:31:40,1
2017-06-23 15:32:40,1
2017-06-23 15:33:40,1
2017-06-23 15:34:40,1
2017-06-23 15:35:40,1
2017-06-23 15:36:40,1
